	per0	per1	per2	per3	per4	per5	per6	per7	per8	per9	per10	per11	per12	per13	per14	per15	per16	per17	per18	per19	per20	per21	per22	per23	per24	per25	per26	per27	per28	per29	per30	per31	per32	per33	per34	per35	per36	per37	per38	per39	per40	per41	per42	per43	per44	per45	per46	per47	per48	per49	per50	per51	per52	per53	per54	per55	per56	per57	per58	per59	per60	per61	per62	per63	per64	per65	per66	per67	per68	per69	per70	per71	per72	per73	per74	per75	per76	per77	per78	per79	per80	per81	per82	per83	per84	per85	per86	per87	per88	per89	per90	per91	per92	per93	per94	per95	per96	per97	per98	per99
var10	2.10098837273893	2.001229007880105	2.043726961037583	2.078723128657422	2.0568465408319687	2.0774308296800963	2.0020525794446566	2.231082200692394	2.1432242114553928	2.1397716191782763	2.0402275552520748	2.003801480688219	2.063613877610474	2.1178761111394673	2.0944831867916553	2.0834811166424125	2.1060185514199	2.1288971184671497	2.0716893397806735	2.013129373923134	2.2059357512459075	2.0875302789026335	2.0325655276521712	2.05694956235324	2.1482904659063724	2.1493296942195754	2.002795692231703	2.1183418342686515	2.060824857249975	2.1097676730083204	2.153867773011211	2.045997580057698	2.1519912922211306	2.0778951740033826	2.182142452546854	2.076213883834588	2.074079348593335	2.14432999063446	2.0683183648780425	2.0826137539402425	2.033158157201655	2.021384415180622	2.0308402439633	2.0948878157848285	2.0253133807293278	2.1459658474621004	2.142017289476125	2.0226657212957253	2.109167828293217	2.037943685385364	2.0578402472111317	2.011273660429526	2.137570545794002	2.0566217540879603	2.0293982322189157	2.067691260065696	2.0149605849245433	2.182603071792734	2.0023516119950693	2.1892975098831977	2.0217378293945414	2.0510097649446184	2.069475449392885	2.0795138208286827	2.093790390603881	2.1179597354997677	2.151675967536751	2.1732609662359637	2.1471911759206797	2.08652990657601	2.0327644353038634	2.0364576870206177	2.01660557448663	2.0460681553030184	2.002358419744555	2.1157075621661194	2.001232300465147	2.059186218178501	2.0090803650762186	2.1287279338931695	2.066480187406867	2.1417252644744322	2.1184744808177784	2.0425898531270477	2.033152230971384	2.0943686191339346	2.058327138603337	2.2161201552227	2.0353107673250643	2.0148845034133327	2.2091775227456187	2.1613721197170532	2.0929887380749572	2.0087310298069703	2.0691977880529535	2.0459812005709708	2.004859378720385	2.19109570871129	2.0991771247750517	2.0334206781686155
var11	2.071594954498848	2.1060340845243752	2.1469763031996942	2.0269924716964174	2.0014900362608343	2.04854984889572	2.0157673749721723	2.0520373775673764	2.1223894287925513	2.134807018220547	2.1107187547451	2.0857672278035824	2.1187846924849376	2.0129814870254235	2.139028439896686	2.0357242004624085	2.0550864414558343	2.0274477663324637	2.0087048886636025	2.0235580830196525	2.010706126254692	2.024376413387419	2.2360269548797596	2.1242341634800233	2.0012597317642604	2.021387758496532	2.033152357235779	2.262905067891787	2.0177172579235774	2.281447084740128	2.0844477954678546	2.01800483918418	2.1037709646594993	2.106175995516324	2.1610957593820728	2.121238688459309	2.161285184267817	2.1325432166831058	2.192095964127204	2.119350235140938	2.016424883126726	2.0177665481183356	2.0239040336829413	2.0335956475583585	2.1124766265381107	2.00400685528424	2.155986163737642	2.016901898843839	2.161232924778123	2.027025530448509	2.0019758962568175	2.268967372212437	2.0427563692377055	2.003249969080736	2.0034311358403456	2.1520116488576537	2.0063790974880287	2.097702047679626	2.1490527809194098	2.055631605801748	2.0161646824269854	2.137710945903027	2.0901197230839856	2.0474913073410783	2.1038403016372915	2.091596996506158	2.038551335034096	2.006369254486889	2.1117030988018772	2.134832884021416	2.1702115984122345	2.1410997465792936	2.114839912387892	2.010823155589951	2.1120933535308133	2.001685166314584	2.0314108203830434	2.1900418663653283	2.073049251198393	2.1431823146405393	2.0759110692664677	2.0234450139659192	2.131988946433691	2.043621774313085	2.123609347041863	2.0442875584306037	2.0707449997462763	2.0921475072541194	2.1807363317598303	2.0356591450812926	2.0134370733359783	2.1073169843774116	2.0138278614115603	2.148689938760265	2.1330907995375785	2.1031672674063717	2.1916017724116115	2.1151401918406108	2.0014182108808	2.0089432709501627
var12	2.1133490281840253	2.129865063611216	2.0455892886177085	2.0797136201680906	2.0408389522484183	2.2782521828212996	2.1435232605329277	2.0850477917578916	2.147539397828597	2.0630739910997056	2.084039404706473	2.082406405646245	2.076300766293779	2.0566640930494517	2.029239687799602	2.031782047450431	2.0199833168082644	2.1668602419374103	2.0005569819912346	2.08018490018563	2.0854926616613856	2.201469707727153	2.1041117408951506	2.053113852249714	2.0377616511394394	2.00785038338813	2.0407971370887523	2.098533829861726	2.008140431913272	2.0522286614724976	2.077854980127085	2.008713473421816	2.1343029952221553	2.0902544656384725	2.098099787546118	2.0196741103527964	2.053146762819124	2.12694498780992	2.096108962764316	2.1831071602916197	2.001047806673919	2.0021928897885104	2.0797470633159816	2.019293417974921	2.175600979226056	2.0004366233393474	2.0444242887060655	2.0227721700193757	2.0978768899971176	2.0322640753982677	2.0997786433606342	2.116518476518048	2.115780013852503	2.0538165339156746	2.1407925799158334	2.027325644150161	2.0223073534540905	2.047101736907864	2.048852913755935	2.1686496184663433	2.061640226238939	2.0859797348373643	2.000979636155779	2.0093778854894015	2.015436751438784	2.178397858794399	2.0336640866689373	2.0098201395523208	2.0182548766075397	2.022650631564504	2.0448632785583083	2.0206794016255225	2.039784071165527	2.0015812983652834	2.0338199500827585	2.0648707809655384	2.0097413640564503	2.0393891873037306	2.149209186933448	2.047868078729841	2.00689031791237	2.1397751994264484	2.0545115986647793	2.0694338441562343	2.0634584677299497	2.0826065757810293	2.0776398652216472	2.007333609634413	2.1091236466531944	2.175221741061286	2.1052422584938757	2.0846437948162375	2.0940172130087724	2.0086772587552404	2.2188109449635296	2.0880515373146133	2.027868745820367	2.0175181858455855	2.057527555437689	2.072590052679465
var13	2.091106326950249	2.073257416981547	2.00486514630531	2.0171430409083317	2.111428438196343	2.115934712928061	2.0322176667974894	2.0718791660910783	2.0745752066681566	2.0161316991466425	2.0731689142100773	2.0876772295727863	2.0007167503849543	2.125702310958505	2.076787293194231	2.0883435994364694	2.0333620705318944	2.0879137996324757	2.0556703625970147	2.1678915786231654	2.000623221045249	2.153397672951871	2.093636577177034	2.0811105199878255	2.0416782031421357	2.141039859906473	2.0175076884989873	2.0079978542687082	2.010304257064138	2.038091573610729	2.050352871601397	2.052566828314348	2.1391510277331385	2.0276571184766814	2.0894925857255338	2.149852365316162	2.035895464319027	2.118882290882622	2.041686776122065	2.1191416742173685	2.0553079679044033	2.013658753977938	2.0225380459128672	2.0750889647734314	2.1173583199167743	2.1054785698099967	2.0331881760947406	2.0184722662269006	2.087114440521094	2.105773811433674	2.1834636686711124	2.050438964957682	2.0309131152527935	2.0309041883863075	2.0727982038673662	2.1472955944701395	2.010302828848177	2.0015021820030263	2.032208999711733	2.09746715773841	2.095032493990045	2.139240509953316	2.024046819988805	2.0521959662830707	2.135797057257792	2.004811218123594	2.0174833799543257	2.035838241798772	2.106507090102013	2.0556049732386463	2.2079793147743367	2.0539016446341725	2.0998010332107233	2.1088458912680452	2.1552278959810174	2.0824721788130796	2.002197726310324	2.100267214873338	2.009956766317296	2.0841974494370503	2.097529541137463	2.036206869500481	2.0549837247344995	2.164831139749063	2.1208703816167005	2.2105432532204614	2.088467303465387	2.0985831631382017	2.0294885067628927	2.046471072237511	2.0076614152500376	2.232144950570032	2.043212924528878	2.0461255382065384	2.071087696143127	2.0100112923953897	2.024406373061896	2.112116270707418	2.0180557650587025	2.082874599666733
var14	2.3709105249298563	2.2077067320778427	2.0485721655706706	2.118299474318965	2.116347818606688	2.0125725467107376	2.114524815346665	2.185353188022848	2.107927666182605	2.055024550893336	2.0583741474621124	2.146416052444269	2.05854189835425	2.138759416027592	2.211529169464636	2.200036311489602	2.263587749946901	2.1010065866134617	2.0454279566431475	2.17921417984802	2.005633267819258	2.0409334395926417	2.0234920436210424	2.002097429392934	2.058932329684428	2.058253360091858	2.119970699428501	2.0772900623557033	2.09041847102602	2.1761804726136713	2.0340314916483795	2.0359595968577757	2.1172072619826383	2.1003071218717984	2.047269028713429	2.1680289430425415	2.0485034244880667	2.055707264615876	2.0504562776997597	2.0219735273939254	2.067348045839231	2.1603629428332565	2.0360510634048845	2.0007755292184695	2.0842365006392654	2.156959656037052	2.0243138703695513	2.0622084556443947	2.047126988182764	2.096189288669622	2.006910929531066	2.12131737547248	2.054226546215146	2.0492430784430806	2.0773910259770476	2.0395822719806156	2.002034328791338	2.1122182820667486	2.0289280781272745	2.0462029830572552	2.0655206490610243	2.1603293129594645	2.1151827836579447	2.044329851207098	2.032683590725653	2.038951143747223	2.122639161063878	2.0017695555326287	2.0196477127327035	2.0061909613185773	2.100989827230223	2.0375786967779757	2.182589447634153	2.020917746607158	2.011219234444681	2.0079744909245005	2.013883002279892	2.092488024573886	2.1659505746137504	2.0266285701467766	2.132171075060503	2.135951440156622	2.0698829778174774	2.024638696010447	2.0073432884041083	2.1411379945813467	2.0780297835661297	2.021151307393493	2.097708202910094	2.1683266955051996	2.0253460974341793	2.032976854679441	2.2077962643760136	2.0233977860724965	2.00594995694211	2.0354424270341283	2.096096886790181	2.0299570695930593	2.009666028199789	2.0209345147684825
var15	2.0864887767210063	2.03501092843311	2.0086913216261952	2.063837672134635	2.1831920264820623	2.0735104534177986	2.1052551578381533	2.0553490653811823	2.0928372520844483	2.068532393342905	2.0689419725631595	2.0797004278339144	2.016906934121267	2.023528400761321	2.028331677034635	2.212614070547623	2.116375795422687	2.0340617158424563	2.0183810066361723	2.0195210589210584	2.0489876777490372	2.059074126422143	2.0991329406368044	2.0687411483942024	2.0611560468091112	2.080492442100812	2.0216873766327756	2.01047761024876	2.065420732391327	2.012510642035788	2.1526273863841645	2.14153423982015	2.0388374776011626	2.06206118036757	2.1246501494147148	2.0219724939733106	2.3155483216533295	2.0685692504846966	2.0052695397437335	2.004482035457286	2.0935293713107286	2.1051036573673327	2.1551014187557396	2.067187649931279	2.210817406434048	2.0560425733252043	2.031894262131208	2.076685159000879	2.0353800833065083	2.1701456658122664	2.0210983783600023	2.012541722650212	2.0443642094730907	2.0994530404892715	2.1583818676246844	2.1025172515846595	2.0457229222842237	2.0533454701832916	2.1250646343173236	2.0109147580824365	2.063883671018169	2.1318993306424705	2.1456231010351514	2.085965734117789	2.0728137457897535	2.1038143442856505	2.1379595587568776	2.073299132705819	2.093974566405211	2.0830376834234636	2.2820871319967178	2.1480663099504302	2.032120564044622	2.0074059422976354	2.157882710867829	2.074803558390562	2.0548124726028982	2.2106570123370304	2.0811124209025875	2.10048546997433	2.05003420215108	2.0107097212414025	2.0156091993849214	2.1079313248738525	2.1088388750752975	2.1784546639333686	2.0079456493778043	2.087072083925395	2.0066103852505663	2.256215306262151	2.0122385324798993	2.0411758538557407	2.0882000429354384	2.232889146344454	2.2171790377297658	2.1421905219961066	2.1037452583161085	2.1476976017954192	2.077163828300071	2.0150821626268174
var16	2.0307231829745165	2.10695369911342	2.036017965695682	2.01121274308207	2.0716097582177984	2.2324662437518215	2.1603583459393216	2.028245101069016	2.121280460277451	2.266185279246751	2.0246956786004917	2.1292209006325233	2.0939306059576954	2.085096355663556	2.0999718030637635	2.0184071754791226	2.0104667512448096	2.07325428759755	2.017038303396999	2.055979391278085	2.044220374089054	2.044983395554345	2.107630808060651	2.0277166298595595	2.1006695288649118	2.216456536494631	2.050309829561276	2.0902335267912746	2.0887778269786157	2.0293412149311925	2.0718080077086225	2.0269228728621624	2.0334413248306085	2.1224787167653276	2.201780610179886	2.0062142230792315	2.0558660082569773	2.025608178834317	2.0795739525237638	2.0181657778869218	2.1309436602833327	2.0056493800392334	2.03766394705651	2.036274517743513	2.1355467861570534	2.0310864223133174	2.0328493526369047	2.0430820745997647	2.0085582518042977	2.11704709473452	2.014238406731069	2.003104901516839	2.0225002764225666	2.130216452885196	2.015925095239466	2.0106591117299017	2.051789645932163	2.0727554462910778	2.0492974809454045	2.1248201875193575	2.0038407323151617	2.027890733953306	2.0750205541081317	2.0971713045936435	2.030378440694079	2.0394914031643236	2.0327117066503075	2.0342299910074497	2.0891230256584485	2.1068139754685324	2.015999932526138	2.0108926647966543	2.068455027012377	2.0143881839853517	2.1051312436294762	2.004449048813614	2.020715948131059	2.011991045820743	2.0102583850921936	2.1070998504957155	2.059712286817268	2.0751621472156465	2.0260719826715285	2.178335346430832	2.1456313498582045	2.1236469262680724	2.014216474332295	2.078931614666038	2.133618610265479	2.1158036795007145	2.0024398202219107	2.0712541564571283	2.125598769501418	2.0507725400921695	2.2422122172249357	2.2215156727160013	2.0981324388062346	2.204469859713337	2.1306410700931684	2.108216166900228
var17	2.0487366922860586	2.17093508192191	2.021179192044454	2.0693130499283137	2.0557164609069027	2.0411065086766618	2.111651724927469	2.0770105189755266	2.0179902773681313	2.0687252836546017	2.1174918153874156	2.134795154675109	2.062420399448864	2.024935479332022	2.164289494363949	2.0826440836258033	2.039420550494259	2.0168957089525335	2.1980674971082097	2.012707472479902	2.0208653278186324	2.0136224876315296	2.0423743412924478	2.0465265523311755	2.032577641715337	2.043759224771272	2.09801857274684	2.1203764212285616	2.0772562809234403	2.010015926002896	2.177290060272831	2.0954246854012237	2.0843565093286847	2.009206633700441	2.207175747380273	2.167663843695435	2.087511652336617	2.012869111482701	2.059056660543617	2.1052910059193852	2.0700592365601125	2.010989765389898	2.07803628691141	2.0377737864490704	2.026615067917441	2.0278681667001166	2.0359440023625712	2.063060032927765	2.0978482941537173	2.084072152656009	2.0773734140271523	2.180401768490698	2.1174275388556643	2.076787812137512	2.1223395954450757	2.0036256429064316	2.065563674725862	2.0459733225851062	2.065634529897087	2.055014183148529	2.0765996175762456	2.178936853275516	2.0060623284075345	2.023599462248269	2.109926418199846	2.0124944728527385	2.0843933447598535	2.1425415302699733	2.1037913873374032	2.138298608527902	2.2815082302797043	2.0153176393117502	2.0186760498041916	2.0061149851508406	2.211965532010183	2.0256897658990187	2.0083791711833414	2.095199919133836	2.1676576091253366	2.127016418176634	2.016470374037879	2.021317977458255	2.008026524059626	2.026873533552093	2.1973177834917337	2.239906506681552	2.007271541050244	2.07106023303658	2.0548214055867655	2.0874025378444645	2.0611136628678013	2.058547707902818	2.1521699697049934	2.0465902750281573	2.1137389318848947	2.038014937986187	2.054338952948455	2.015589058358824	2.029268475745184	2.0357157426593373
var18	2.095661207341011	2.1415616882925645	2.0155005283158802	2.0132392429727797	2.0111527311438673	2.0237011426843248	2.072894521008212	2.1268759259248338	2.0026089937771476	2.037933934092223	2.029456150423731	2.0055128537309543	2.0341525973905594	2.0261125800897886	2.008375631666951	2.0399984755841474	2.050000347617064	2.0678770054753577	2.1443597796133202	2.105398577352736	2.00725412590311	2.171374393830101	2.1650987182972887	2.0556595170589858	2.0521565625371108	2.040724714574576	2.0584564077957532	2.212234446985506	2.0480180516518627	2.0348184278983075	2.057269740775609	2.0398037119572425	2.129556213064033	2.017593290368985	2.075611550011639	2.0340569925719203	2.1126413873961174	2.0416716078060073	2.081357317127823	2.1765330264871974	2.030298855705936	2.071844366638337	2.116511650300018	2.0183355844863717	2.021134385416997	2.0112630871399246	2.0470689610798956	2.0052695575933495	2.0983025740324055	2.1100808166733898	2.062702714626803	2.0520989548782866	2.0098560555796103	2.103892008470341	2.0731069822383086	2.021474357306755	2.067970013795612	2.0148351068361454	2.1713713973739543	2.0207861170206733	2.0178623566531044	2.0088971522162	2.0912262980851644	2.0091445161668164	2.037547348834337	2.084957678755665	2.0225548350957667	2.0031435655047702	2.033129333299492	2.150740492751203	2.0278947913170056	2.197246651929936	2.013008857826978	2.0781116464535665	2.077878303917137	2.0119054024408847	2.0716782592707976	2.0910163212999873	2.036974168448295	2.0049223051549703	2.0735144474301483	2.0703422455668763	2.059549069147138	2.042359431375541	2.020247054410391	2.109935000324894	2.0477454026559685	2.0238819971993167	2.057803400020419	2.0435049945637562	2.0419607504756394	2.2292415686059535	2.177051066259083	2.041766926574738	2.0555199773210764	2.0267199425134574	2.1236216209364986	2.0964853951014417	2.0928242454898007	2.1325923785900684
var19	2.0177007589428317	2.116942957162941	2.0051957253804815	2.0538623900580064	2.1270440756020847	2.02668145547568	2.0377104211035983	2.2450994866835305	2.2050588047059123	2.070269503946478	2.0094812011925787	2.0526684885303816	2.1622107748424084	2.0137154017114103	2.0007766234394375	2.1202518255031375	2.0719219266496682	2.1585842319963	2.140782017577973	2.0135229067428644	2.018137827974877	2.0575934327309016	2.1445306325448623	2.1775448511442255	2.046448340577807	2.0228131514134273	2.183446839531207	2.0419456909653486	2.0005484590096834	2.028829145169156	2.0653655061541376	2.03202539846844	2.032436774695545	2.1398812447641484	2.16657891454409	2.058429827384363	2.0340574814744623	2.0230910916735714	2.0674482130702865	2.158013581693443	2.0077788409138697	2.0885553446968013	2.0008939780832162	2.0427791771186645	2.147766551985603	2.0944550038885756	2.078943975975556	2.116952833105743	2.182871323481433	2.0049115785909786	2.2035309828914857	2.117819240661958	2.032952149011028	2.0839169021131942	2.130913858144965	2.10760409632464	2.206277101094934	2.119000353300601	2.1346649427682953	2.044172046234278	2.062045065359732	2.109008733008092	2.1268617262086806	2.1919689654756325	2.062389862004523	2.118801455317823	2.105105053688256	2.133406283014075	2.0109573783558967	2.1014636211097737	2.002753288001408	2.231177696210045	2.125701434796317	2.006902744424171	2.1133562648434525	2.0657823270312305	2.056217836117427	2.020762093483945	2.0524846073082332	2.0184395149642236	2.104156755889085	2.1261628148098537	2.239805141984268	2.22190530930258	2.100483885843362	2.0490199770723625	2.305408417560084	2.127966059789187	2.07922312536984	2.0550274787041647	2.172816077413925	2.0967208020534165	2.0636826381333364	2.1703854356196204	2.1488766714555707	2.1238051976905106	2.1172550870784956	2.1130029752578183	2.0713841974705747	2.048431160668314
var20	2.1148495776905687	2.017052919685872	2.041960129172454	2.177614790957159	2.104937172509543	2.028521613583374	2.024116941725416	2.013261124448122	2.1839898520110617	2.079226451982096	2.1930270787241843	2.103920963216457	2.0291228506957264	2.0317058132136174	2.0065806643734594	2.087152263574233	2.0494702433821947	2.0324247811135883	2.0492599939279046	2.0067670807942752	2.1213743948631736	2.1150958222377327	2.135396802677402	2.0427658298362066	2.0484920990215763	2.097480939412567	2.084664898068454	2.1912252931895	2.045193723765708	2.1534676260153467	2.025272038783132	2.0281458596347712	2.1676036807850165	2.0002380102265467	2.103116271527892	2.0873270383847613	2.0915274132047856	2.0299133799596816	2.1159045638160743	2.0381358343860456	2.047342463631293	2.002690819525424	2.0385830367440647	2.0193358901371328	2.046903705963887	2.0213325308773413	2.169031739740891	2.0560310930300276	2.186481771281524	2.0268763999342667	2.0278180642404076	2.0212227258060196	2.041757310289763	2.08265428033578	2.1196483877996255	2.1095801716523175	2.1044214415357034	2.0598770120552734	2.119489192956769	2.0754336632140307	2.0728620355163514	2.0599880180020667	2.060706668688996	2.1338502180175336	2.09660081581578	2.125979890103388	2.111099779409313	2.0913814903291508	2.142651774067247	2.0166501360538	2.047614352900335	2.0700317569723343	2.159492065511884	2.147654677714229	2.0933151000102654	2.1700544182761763	2.1818894321369937	2.059777401825321	2.0121192782456987	2.0427518311592783	2.059835189958713	2.0716971080144493	2.1779413146178035	2.0022724881854663	2.086765864808528	2.1085960018462404	2.063089288304792	2.089022866028674	2.029845121555882	2.0347120754987538	2.0176855687573756	2.0480373758000736	2.06916492867426	2.1020356584328077	2.104043389914609	2.019466061447299	2.001070006270765	2.11229807265537	2.0395923217188563	2.101744929317429
var21	2.199397667373326	2.078593884952614	2.015944875755406	2.0950449247731684	2.0795723627577973	2.0415637710725734	2.0661124381958493	2.0345021890243733	2.000804566224047	2.1057247546616646	2.1492358347699834	2.0162835288808116	2.038252034340835	2.064634697958207	2.1067269244468716	2.015730496002331	2.017460854436849	2.01641393555088	2.0005842944845877	2.0845879979526263	2.140703354721293	2.0353086683383617	2.049969269420366	2.0656754564469244	2.1793746183534353	2.0849471710555036	2.1524285706062525	2.0893802025840085	2.094702082108609	2.0573365389247895	2.1719444767112948	2.008301644387655	2.051482159574612	2.2125301114817053	2.091939793445165	2.096126189686873	2.0456060505951426	2.080771016930124	2.048611522266339	2.0106118137935893	2.1495820072300256	2.0317311636797344	2.0020237084987875	2.3375501627265516	2.074640731920921	2.0592298558692756	2.0142686117025153	2.1148903118032654	2.0053768831114107	2.0440497072301342	2.117706125757343	2.0748698352044976	2.1176148562462815	2.0517340395063326	2.0983317429292563	2.0800490236751425	2.067654582725739	2.2417497977479623	2.0430605201117413	2.1862836547645372	2.030291859832933	2.0342334842772005	2.019762415670793	2.1899237255591126	2.0020681928649253	2.164373118036933	2.002187529506661	2.056760007868882	2.3005651132045988	2.0235356904337753	2.0105537407226683	2.0838568998656584	2.0922221432916053	2.1377414199548284	2.215101433005712	2.121082513695531	2.027938083431143	2.0134433536939778	2.048265195079394	2.010545311743901	2.1488895756762094	2.012002190893245	2.0014515661411956	2.0010460778711674	2.0493370781673423	2.218309848629365	2.0350838573035857	2.151788809384814	2.103287470927138	2.1074058782661385	2.0329600294938435	2.004065010492364	2.0726842356140223	2.190888818714605	2.107088138938503	2.1593705228812086	2.0877397022565356	2.152016840697987	2.1394348403659693	2.0194710499986277
var22	2.032540919305691	2.0715151418889555	2.0336986124715737	2.0518955820963867	2.012512946884102	2.026094661545419	2.0672702419766473	2.0065601046081425	2.0118594225590636	2.0397168467935347	2.012307917367241	2.1446627350649323	2.3499228244447927	2.038394015850769	2.017759074643495	2.055692912471578	2.063306958866315	2.1661881319148155	2.0183229488819863	2.068619591278957	2.0159862720008506	2.310163315035429	2.0906170289442985	2.1367492764039406	2.136137529303455	2.021113865476425	2.195006428073845	2.0099765507893834	2.000659196831285	2.002991962783139	2.0068750756281375	2.0428727023237117	2.0920023670053265	2.112366501273959	2.0937964352476306	2.0292827440027033	2.0122014779158857	2.0539777803700794	2.0121546565443658	2.061792608545584	2.01754463845143	2.0857441240615047	2.0613471896322175	2.0054787506323035	2.0005464269247004	2.0754176448422568	2.090381977615097	2.0443924869151635	2.1732804684104665	2.0149419424799015	2.0932126504290007	2.07629396260027	2.00639283873209	2.0188375315617137	2.11108201699332	2.0395159582614664	2.0637887689185535	2.275173540497245	2.241428457114189	2.1254780987675157	2.150662999804769	2.0382481441768814	2.1280204576585082	2.1499581250678323	2.0159467020263726	2.036976652887646	2.015132301636473	2.0368986146606693	2.2382458543055415	2.0354803614590535	2.0563226487628365	2.188698602976367	2.013363793642178	2.1781280005865304	2.0478393995615973	2.1808548516941384	2.230882190694522	2.016651902026639	2.033512096868761	2.1948679611170308	2.099272073311584	2.0200022703037126	2.0246696202715873	2.1827859469441657	2.0960104961144586	2.136575595777497	2.011814847615132	2.1269685997212546	2.024733927286085	2.0416920486487964	2.0434818205122705	2.137992066251193	2.001829539842103	2.0889214346593987	2.082030330237177	2.1222850061085166	2.211045181805695	2.1165603454763544	2.0802504140199063	2.0146841011784216
var23	2.031270841828692	2.093323739398353	2.043891187393881	2.039856113608422	2.0932174418048506	2.0325677845229824	2.1154027134709827	2.0781483465237387	2.072734879123851	2.020960574882412	2.090920355954546	2.16416675580057	2.056006376372088	2.0575642994515895	2.0823680072067647	2.1177075668589955	2.0189465926087617	2.061325559683036	2.084658479384498	2.0685931693007267	2.100092014621118	2.0212038165606954	2.0905110329000105	2.1637452643388957	2.0824914306298044	2.1204439699477637	2.0145516071444036	2.040738657647836	2.124800894428973	2.0605022524521814	2.0287192782301235	2.0593536662346614	2.0081672152067354	2.0411675808831005	2.0048546232176325	2.144515714335443	2.1543955625510853	2.0767913969490883	2.0232256361459093	2.009176264063582	2.066449868972553	2.092324017415716	2.116639587316773	2.143272353823999	2.0331865933821294	2.1358458034518284	2.2065690570831267	2.123703818216104	2.048958352917167	2.102477810172224	2.1409515778334196	2.008718557149951	2.1012153729969243	2.146731475556933	2.068580209901906	2.021794233311437	2.022736947334673	2.1389805851298416	2.125670845566717	2.134566286078673	2.037567425551036	2.0001728763955904	2.0579887236625556	2.0191949923932513	2.172758382170946	2.106074638761224	2.054888161572977	2.146220846068678	2.1232827010175566	2.074015140807693	2.0729820023188963	2.0740518438321325	2.2239653287694923	2.078782392455413	2.1795740983184078	2.063337116179611	2.0315989093424527	2.038301615577709	2.1537826582485784	2.0883068809025143	2.0944877500360684	2.044978898946988	2.0518268184201895	2.0662441662742057	2.053345129050431	2.043918870019224	2.1756153966899117	2.0373950961936784	2.0569905400236306	2.0299196851855696	2.07198411936492	2.1102800388995786	2.125148156397042	2.161461830358845	2.1391403504849986	2.125530391610221	2.0252051669433127	2.10388504717029	2.081363420787757	2.2594834908386288
